"Campaign_ID","Target_Audience","Age_Group","Customer_Type","Campaign_Goal","Duration","Channel_Used","Conversion_Rate","Spend","ROI","Location","Language","Clicks","Impressions","Customer_Segment","Date","Company","FullState"
646487,"Women","18-24","Women 18-24","Brand Awareness",60,"Pinterest",0.01,12055.89,0.568416298,"Los Angeles","English",18741,62006,"Food",2022-02-28,"Dine Divine","California"
962302,"Women","35-44","Women 35-44","Increase Sales",60,"Pinterest",0.09,11944.28,0.773975652,"New York","French",18574,61464,"Fashion",2022-05-26,"Fiber Fashion","New York"
626939,"Women","35-44","Women 35-44","Market Expansion",45,"Instagram",0.11,9114.91,0.81,"Los Angeles","French",23932,72407,"Fashion",2022-08-16,"Style Sphere","California"
585168,"Men","18-24","Men 18-24","Brand Awareness",45,"Twitter",0.03,11275.34,7.04,"New York","Spanish",29831,89880,"Fashion",2022-03-04,"Vogue Visions","New York"
475877,"Women","25-34","Women 25-34","Increase Sales",30,"Pinterest",0.09,7278.41,0.849049502,"New York","English",11128,37218,"Fashion",2022-07-28,"Silk & Style","New York"
135288,"Women","35-44","Women 35-44","Brand Awareness",45,"Facebook",0.09,9043.86,5.86,"Las Vegas","French",23742,71844,"Fashion",2022-09-27,"Glam Garments","Nevada"
647267,"Men","18-24","Men 18-24","Increase Sales",60,"Facebook",0.07,11603.97,7.99,"New York","English",30726,92532,"Fashion",2022-06-06,"Chic Couture","New York"
551616,"Men","25-34","Men 25-34","Market Expansion",30,"Pinterest",0.04,5871.19,1.14576996,"Miami","English",8896,29950,"Fashion",2022-05-03,"Chic Couture","Florida"
135510,"Men","35-44","Men 35-44","Increase Sales",60,"Instagram",0.01,14632.58,1.82,"New York","French",37863,113670,"Food",2022-06-17,"Savor Street","New York"
644498,"Men","35-44","Men 35-44","Product Launch",60,"Facebook",0.04,15000,5.45,"Las Vegas","English",38632,115949,"Food",2022-10-08,"Gourmet Grove","Nevada"
421603,"Men","35-44","Men 35-44","Increase Sales",15,"Pinterest",0.08,500,0.235946388,"Los Angeles","French",974,4156,"Food",2022-03-30,"Palate Paradise","California"
993926,"Men","18-24","Men 18-24","Brand Awareness",30,"Facebook",0.01,4296.69,0.37,"Austin","French",10858,33681,"Fashion",2022-04-28,"Silk & Style","Texas"
669951,"Women","35-44","Women 35-44","Product Launch",45,"Twitter",0.05,10474.5,0.26,"Las Vegas","French",27646,83408,"Food",2022-11-15,"Gourmet Grove","Nevada"
227826,"Men","25-34","Men 25-34","Increase Sales",60,"Facebook",0.07,15000,5.93,"Los Angeles","Spanish",39352,118082,"Food",2022-05-25,"Feast Flavors","California"
623175,"Men","18-24","Men 18-24","Increase Sales",15,"Instagram",0.05,500,4.47,"New York","English",705,3607,"Fashion",2022-07-18,"Chic Couture","New York"
440690,"Women","25-34","Women 25-34","Product Launch",45,"Pinterest",0.06,10987.45,1.183306885,"Los Angeles","French",17052,56506,"Food",2022-07-07,"Feast Flavors","California"
722571,"Men","35-44","Men 35-44","Increase Sales",15,"Instagram",0.09,4009.91,6.97,"Miami","Spanish",10065,31332,"Fashion",2022-08-08,"Fiber Fashion","Florida"
988917,"Men","25-34","Men 25-34","Increase Sales",15,"Pinterest",0.05,1417.97,0.069711433,"Austin","Spanish",2138,7944,"Fashion",2022-11-12,"Glam Garments","Texas"
689804,"Women","18-24","Women 18-24","Increase Sales",60,"Pinterest",0.08,11663.14,0.682814547,"Miami","English",18139,60045,"Food",2022-10-26,"Culinary Quest","Florida"
909432,"Women","18-24","Women 18-24","Increase Sales",30,"Facebook",0.13,5632.06,1.9,"Los Angeles","French",14496,44458,"Food",2022-10-23,"Epicurean Edge","California"
664062,"Women","18-24","Women 18-24","Brand Awareness",60,"Facebook",0.15,14036.19,7.86,"Miami","Spanish",36745,110359,"Food",2022-11-04,"Culinary Quest","Florida"
154268,"Men","35-44","Men 35-44","Increase Sales",15,"Pinterest",0.13,2001.17,0.057199124,"Las Vegas","Spanish",2880,10361,"Food",2022-10-24,"Gourmet Grove","Nevada"
561525,"Women","35-44","Women 35-44","Brand Awareness",15,"Pinterest",0.06,500,0.834749721,"Los Angeles","Spanish",1144,4706,"Fashion",2022-08-28,"Trend Tailors","California"
207742,"Men","18-24","Men 18-24","Product Launch",15,"Twitter",0.02,867.56,1.19,"Los Angeles","Spanish",2626,9297,"Food",2022-05-09,"Dine Divine","California"
656619,"Women","18-24","Women 18-24","Increase Sales",30,"Facebook",0.14,5773.65,4.82,"Miami","French",14874,45576,"Food",2022-09-02,"Epicurean Edge","Florida"
966236,"Men","35-44","Men 35-44","Increase Sales",30,"Pinterest",0.07,6030.09,0.373581781,"Las Vegas","English",9152,30784,"Food",2022-08-25,"Culinary Quest","Nevada"
645865,"Men","25-34","Men 25-34","Product Launch",30,"Twitter",0.1,6724.73,1,"Las Vegas","French",17445,53194,"Fashion",2022-12-05,"Runway Rebels","Nevada"
466447,"Women","35-44","Women 35-44","Increase Sales",45,"Facebook",0.1,8055.82,5.78,"New York","French",21069,63927,"Fashion",2022-10-12,"Chic Couture","New York"
289105,"Men","25-34","Men 25-34","Brand Awareness",45,"Instagram",0.05,7861.7,7.16,"Miami","French",20532,62337,"Food",2022-01-26,"Nosh Nirvana","Florida"
787076,"Men","35-44","Men 35-44","Brand Awareness",30,"Twitter",0.14,7377.55,2.28,"Los Angeles","French",19210,58421,"Fashion",2022-09-19,"Trend Tailors","California"
418278,"Women","35-44","Women 35-44","Product Launch",45,"Pinterest",0.05,7785.43,0.62382795,"Miami","French",11941,39863,"Fashion",2022-12-20,"Silk & Style","Florida"
509289,"Men","35-44","Men 35-44","Product Launch",15,"Twitter",0.03,2289.63,5.35,"Las Vegas","Spanish",5599,18106,"Fashion",2022-04-13,"Fiber Fashion","Nevada"
820733,"Women","35-44","Women 35-44","Product Launch",45,"Pinterest",0.06,10940.25,1.226206229,"New York","French",16979,56269,"Food",2022-09-22,"Feast Flavors","New York"
435304,"Men","25-34","Men 25-34","Market Expansion",60,"Facebook",0.1,13032.5,3.46,"Austin","English",34458,103586,"Fashion",2022-07-19,"Style Sphere","Texas"
927150,"Men","18-24","Men 18-24","Market Expansion",15,"Instagram",0.07,3679.91,7.69,"New York","Spanish",9171,28686,"Food",2022-09-20,"Epicurean Edge","New York"
360676,"Men","35-44","Men 35-44","Market Expansion",15,"Instagram",0.15,3876.65,0.39,"Austin","English",9703,30260,"Food",2022-07-20,"Nosh Nirvana","Texas"
453746,"Men","18-24","Men 18-24","Product Launch",30,"Facebook",0.09,7504.25,1.21,"New York","Spanish",19559,59456,"Fashion",2022-09-05,"Runway Rebels","New York"
614102,"Men","35-44","Men 35-44","Market Expansion",60,"Twitter",0.12,13237.05,4.49,"Las Vegas","French",34958,105068,"Food",2022-04-29,"Culinary Quest","Nevada"
195660,"Men","18-24","Men 18-24","Brand Awareness",15,"Instagram",0.09,500,4.67,"Los Angeles","French",1190,5046,"Food",2022-02-13,"Nosh Nirvana","California"
372047,"Men","25-34","Men 25-34","Product Launch",60,"Pinterest",0.03,14516.9,0.614890587,"Miami","Spanish",22121,73011,"Fashion",2022-09-21,"Attire Artistry","Florida"
625126,"Men","25-34","Men 25-34","Product Launch",60,"Instagram",0.13,11695.9,0.81,"Miami","French",30968,93249,"Fashion",2022-07-11,"Style Sphere","Florida"
699404,"Women","18-24","Women 18-24","Market Expansion",30,"Pinterest",0.14,4383.99,0.584503552,"New York","Spanish",6515,22194,"Food",2022-07-24,"Nosh Nirvana","New York"
867909,"Men","25-34","Men 25-34","Brand Awareness",30,"Facebook",0.09,5955.92,6.33,"Austin","French",15386,47093,"Fashion",2022-07-16,"Trend Tailors","Texas"
749481,"Women","35-44","Women 35-44","Product Launch",45,"Instagram",0.07,7862.44,4.12,"New York","French",20534,62342,"Fashion",2022-09-18,"Style Sphere","New York"
309611,"Men","35-44","Men 35-44","Product Launch",45,"Twitter",0.09,11045.32,5.95,"Miami","Spanish",29198,88005,"Fashion",2022-04-10,"Silk & Style","Florida"
288279,"Men","25-34","Men 25-34","Increase Sales",45,"Facebook",0.09,11267.55,2.5,"New York","Spanish",29806,89807,"Food",2022-03-19,"Gourmet Grove","New York"
952645,"Women","35-44","Women 35-44","Increase Sales",60,"Instagram",0.09,14435.02,0.64,"New York","French",37518,112651,"Fashion",2022-10-04,"Attire Artistry","New York"
236124,"Men","18-24","Men 18-24","Product Launch",30,"Pinterest",0.14,4614.52,0.972385114,"Miami","Spanish",6885,23400,"Food",2022-04-09,"Savor Street","Florida"
702226,"Men","25-34","Men 25-34","Brand Awareness",15,"Twitter",0.11,3012.72,2.67,"Los Angeles","French",7412,23476,"Food",2022-10-11,"Gourmet Grove","California"
683745,"Women","18-24","Women 18-24","Product Launch",45,"Facebook",0.04,10301.54,4.96,"Austin","French",27170,81998,"Fashion",2022-06-24,"Silk & Style","Texas"
424977,"Women","25-34","Women 25-34","Market Expansion",45,"Pinterest",0.04,10572.93,0.781125542,"Las Vegas","Spanish",16391,54355,"Fashion",2022-08-04,"Style Sphere","Nevada"
234914,"Men","35-44","Men 35-44","Market Expansion",30,"Instagram",0.14,4956.73,2.09,"Los Angeles","French",12652,38996,"Fashion",2022-03-09,"Style Sphere","California"
446479,"Men","35-44","Men 35-44","Brand Awareness",30,"Twitter",0.06,4367.64,4.96,"New York","Spanish",11043,34230,"Food",2022-10-11,"Culinary Quest","New York"
491934,"Men","25-34","Men 25-34","Increase Sales",60,"Twitter",0.07,12090.18,3.45,"Las Vegas","English",32003,96313,"Food",2022-04-23,"Palate Paradise","Nevada"
275161,"Women","18-24","Women 18-24","Market Expansion",60,"Twitter",0.04,12113.3,3,"Miami","French",32067,96502,"Food",2022-08-28,"Gastronomy Guild","Florida"
387001,"Men","25-34","Men 25-34","Brand Awareness",15,"Facebook",0.1,3835.81,5.67,"New York","English",9591,29928,"Fashion",2022-04-13,"Trend Tailors","New York"
170350,"Men","35-44","Men 35-44","Product Launch",15,"Twitter",0.07,2833.33,2.34,"Las Vegas","Spanish",6942,22083,"Food",2022-03-30,"Dine Divine","Nevada"
164988,"Men","35-44","Men 35-44","Market Expansion",60,"Pinterest",0.07,15000,0.048261761,"Miami","English",23483,77448,"Food",2022-06-21,"Gastronomy Guild","Florida"
100583,"Women","25-34","Women 25-34","Increase Sales",45,"Pinterest",0.15,7936.95,0.164447483,"Las Vegas","French",12181,40644,"Food",2022-01-19,"Culinary Quest","Nevada"
789129,"Men","25-34","Men 25-34","Market Expansion",30,"Instagram",0.12,7202.64,2.39,"Los Angeles","English",18746,57047,"Food",2022-09-04,"Nosh Nirvana","California"
188163,"Men","25-34","Men 25-34","Market Expansion",15,"Twitter",0.06,3294.14,1.59,"Los Angeles","English",8142,25636,"Food",2022-07-03,"Gourmet Grove","California"
956497,"Women","25-34","Women 25-34","Brand Awareness",15,"Pinterest",0.15,1325.18,1.363841622,"New York","Spanish",2032,7599,"Fashion",2022-05-28,"Fiber Fashion","New York"
462107,"Men","18-24","Men 18-24","Brand Awareness",30,"Facebook",0.15,4768.98,0.85,"Miami","Spanish",12142,37486,"Food",2022-10-03,"Gastronomy Guild","Florida"
284810,"Men","35-44","Men 35-44","Increase Sales",30,"Twitter",0.01,7065.42,6.31,"Las Vegas","English",18374,55945,"Fashion",2022-09-24,"Trend Tailors","Nevada"
496087,"Men","35-44","Men 35-44","Product Launch",45,"Instagram",0.04,9367.81,3,"Las Vegas","English",24610,74414,"Fashion",2022-02-02,"Runway Rebels","Nevada"
621569,"Men","25-34","Men 25-34","Product Launch",45,"Facebook",0.1,10861.47,0.6,"Los Angeles","French",28699,86528,"Fashion",2022-06-22,"Mode Maven","California"
729767,"Women","18-24","Women 18-24","Brand Awareness",30,"Instagram",0.06,6319.77,1.44,"New York","English",16365,49993,"Food",2022-07-19,"Culinary Quest","New York"
706936,"Men","18-24","Men 18-24","Market Expansion",60,"Instagram",0.09,15000,1.16,"Austin","French",38757,116319,"Fashion",2022-03-01,"Runway Rebels","Texas"
887529,"Women","25-34","Women 25-34","Increase Sales",30,"Pinterest",0.06,4767.27,0.859774338,"Las Vegas","French",7128,24192,"Food",2022-08-08,"Gastronomy Guild","Nevada"
564657,"Women","25-34","Women 25-34","Increase Sales",15,"Pinterest",0.01,500,0.498704866,"Las Vegas","English",936,4028,"Food",2022-04-23,"Epicurean Edge","Nevada"
888746,"Men","18-24","Men 18-24","Market Expansion",60,"Instagram",0.09,11954.5,4.87,"Los Angeles","French",31650,95268,"Food",2022-11-30,"Dine Divine","California"
854938,"Men","18-24","Men 18-24","Product Launch",60,"Instagram",0.1,15000,2.09,"Austin","Spanish",39634,118916,"Fashion",2022-08-08,"Trend Tailors","Texas"
721642,"Women","35-44","Women 35-44","Market Expansion",45,"Facebook",0.05,9632.27,3.48,"Los Angeles","French",25349,76605,"Fashion",2022-08-07,"Mode Maven","California"
857321,"Men","18-24","Men 18-24","Product Launch",15,"Pinterest",0.02,913.67,0.568416298,"Los Angeles","Spanish",1589,6158,"Food",2022-02-01,"Feast Flavors","California"
977292,"Women","25-34","Women 25-34","Product Launch",30,"Twitter",0.04,7547.4,4.54,"New York","English",19673,59791,"Food",2022-03-03,"Gastronomy Guild","New York"
512104,"Men","25-34","Men 25-34","Market Expansion",30,"Pinterest",0.1,5503.61,1.126107761,"Los Angeles","Spanish",8306,28028,"Food",2022-05-10,"Epicurean Edge","California"
644218,"Women","18-24","Women 18-24","Market Expansion",30,"Instagram",0.03,7447.89,6.53,"Las Vegas","Spanish",19396,58971,"Food",2022-06-01,"Palate Paradise","Nevada"
573795,"Women","25-34","Women 25-34","Increase Sales",60,"Instagram",0.07,12964.37,0.56,"New York","English",34283,103068,"Food",2022-06-05,"Gourmet Grove","New York"
456410,"Women","35-44","Women 35-44","Brand Awareness",45,"Facebook",0.13,11017.7,6.89,"Las Vegas","Spanish",29116,87763,"Fashion",2022-05-25,"Style Sphere","Nevada"
522240,"Women","18-24","Women 18-24","Product Launch",45,"Instagram",0.06,9899.62,0.57,"Los Angeles","French",26083,78779,"Food",2022-10-01,"Bistro Bliss","California"
939552,"Men","18-24","Men 18-24","Increase Sales",45,"Instagram",0.1,10907.44,5.98,"Las Vegas","French",28821,86888,"Fashion",2022-10-26,"Runway Rebels","Nevada"
307801,"Women","35-44","Women 35-44","Brand Awareness",60,"Instagram",0.08,12303.11,7.63,"Las Vegas","Spanish",32570,97994,"Food",2022-06-14,"Savor Street","Nevada"
742055,"Women","18-24","Women 18-24","Increase Sales",15,"Pinterest",0.11,972.29,0.359282,"Las Vegas","French",1649,6353,"Food",2022-07-30,"Savor Street","Nevada"
867876,"Men","35-44","Men 35-44","Increase Sales",15,"Twitter",0.1,3680.79,3.98,"Miami","French",9174,28692,"Food",2022-04-06,"Bistro Bliss","Florida"
130708,"Men","18-24","Men 18-24","Market Expansion",45,"Instagram",0.15,11271.27,2.63,"Austin","Spanish",29816,89836,"Fashion",2022-04-08,"Glam Garments","Texas"
408093,"Women","18-24","Women 18-24","Product Launch",60,"Facebook",0.07,12467.32,6.68,"Las Vegas","French",33000,99266,"Food",2022-11-27,"Nosh Nirvana","Nevada"
843286,"Women","18-24","Women 18-24","Increase Sales",15,"Facebook",0.02,500,4.71,"Las Vegas","English",526,3077,"Food",2022-03-06,"Gastronomy Guild","Nevada"
228711,"Men","18-24","Men 18-24","Product Launch",60,"Instagram",0.02,12423.46,4.11,"New York","English",32888,98934,"Fashion",2022-04-02,"Runway Rebels","New York"
126197,"Men","35-44","Men 35-44","Market Expansion",30,"Instagram",0.03,7004.64,5.83,"Las Vegas","Spanish",18213,55468,"Food",2022-11-29,"Gastronomy Guild","Nevada"
887380,"Women","35-44","Women 35-44","Increase Sales",60,"Instagram",0.09,12758.19,4.49,"Austin","English",33763,101526,"Fashion",2022-10-15,"Runway Rebels","Texas"
618697,"Women","25-34","Women 25-34","Market Expansion",30,"Pinterest",0.11,6875.51,0.513004647,"New York","English",10489,35135,"Fashion",2022-08-08,"Style Sphere","New York"
583030,"Men","35-44","Men 35-44","Market Expansion",60,"Pinterest",0.1,11715.12,0.720351473,"New York","English",18217,60299,"Food",2022-07-21,"Palate Paradise","New York"
947431,"Women","18-24","Women 18-24","Product Launch",45,"Instagram",0.01,8219.71,3.51,"Los Angeles","French",21516,65250,"Food",2022-08-05,"Feast Flavors","California"
828659,"Men","25-34","Men 25-34","Brand Awareness",15,"Twitter",0.04,2780.52,0.49,"Las Vegas","Spanish",6806,21678,"Fashion",2022-05-31,"Fiber Fashion","Nevada"
352020,"Women","18-24","Women 18-24","Market Expansion",30,"Instagram",0.02,4328.23,3.74,"Las Vegas","English",10939,33922,"Fashion",2022-05-22,"Mode Maven","Nevada"
775581,"Women","18-24","Women 18-24","Increase Sales",30,"Instagram",0.12,4466.49,1.43,"Los Angeles","French",11316,35039,"Food",2022-07-25,"Culinary Quest","California"
812032,"Women","35-44","Women 35-44","Increase Sales",60,"Pinterest",0.12,15000,0.509429701,"Los Angeles","French",23460,77372,"Food",2022-03-01,"Dine Divine","California"
970471,"Men","25-34","Men 25-34","Product Launch",60,"Twitter",0.08,12386.43,6.81,"Austin","English",32790,98646,"Fashion",2022-07-25,"Attire Artistry","Texas"
973953,"Women","25-34","Women 25-34","Brand Awareness",15,"Pinterest",0.11,500,0.943785552,"New York","Spanish",782,3531,"Food",2022-03-07,"Epicurean Edge","New York"
531599,"Women","35-44","Women 35-44","Market Expansion",60,"Twitter",0.03,12169.78,1.6,"Las Vegas","French",32214,96939,"Food",2022-04-21,"Dine Divine","Nevada"
771884,"Women","25-34","Women 25-34","Product Launch",15,"Facebook",0.11,993.7,2.1,"New York","English",2851,9964,"Food",2022-12-05,"Bistro Bliss","New York"
218305,"Women","25-34","Women 25-34","Market Expansion",60,"Instagram",0.07,12347.94,4.92,"New York","French",32689,98345,"Fashion",2022-08-31,"Glam Garments","New York"
518874,"Men","18-24","Men 18-24","Market Expansion",15,"Facebook",0.04,4116.52,6.86,"Los Angeles","Spanish",10361,32211,"Fashion",2022-06-25,"Mode Maven","California"
270252,"Women","25-34","Women 25-34","Product Launch",60,"Facebook",0.08,12080.72,5.99,"Los Angeles","English",31978,96240,"Fashion",2022-12-25,"Trend Tailors","California"
118219,"Women","35-44","Women 35-44","Product Launch",60,"Twitter",0.13,12128.81,3.68,"Las Vegas","Spanish",32106,96620,"Fashion",2022-03-12,"Fiber Fashion","Nevada"
412757,"Men","35-44","Men 35-44","Brand Awareness",45,"Twitter",0.12,9885.79,3.41,"Austin","Spanish",26047,78671,"Fashion",2022-03-14,"Style Sphere","Texas"
146692,"Women","25-34","Women 25-34","Brand Awareness",15,"Instagram",0.12,500,6.53,"New York","English",1177,5005,"Fashion",2022-06-01,"Vogue Visions","New York"
412156,"Women","18-24","Women 18-24","Market Expansion",60,"Twitter",0.09,15000,4.58,"Miami","English",39916,119752,"Food",2022-03-19,"Palate Paradise","Florida"
707714,"Women","25-34","Women 25-34","Increase Sales",60,"Facebook",0.13,14389.91,3.64,"Miami","French",37436,112408,"Food",2022-08-09,"Nosh Nirvana","Florida"
564651,"Men","35-44","Men 35-44","Product Launch",15,"Facebook",0.13,1377.13,0.1,"Las Vegas","English",3561,12067,"Fashion",2022-08-30,"Trend Tailors","Nevada"
737117,"Men","35-44","Men 35-44","Increase Sales",15,"Pinterest",0.08,1487.95,0.513004647,"Las Vegas","French",2220,8212,"Food",2022-08-24,"Dine Divine","Nevada"
867439,"Women","18-24","Women 18-24","Product Launch",45,"Facebook",0.02,9680.53,1.86,"Las Vegas","Spanish",25485,77007,"Fashion",2022-03-31,"Mode Maven","Nevada"
425731,"Men","18-24","Men 18-24","Brand Awareness",60,"Twitter",0.14,12347.31,6.22,"Los Angeles","English",32687,98341,"Food",2022-11-02,"Savor Street","California"
